PartNum,RevisionNum,MtlPartNum,ReqDueDate,TotalRemainingQty,TotalRequiredQty,TotalOnHandQty,TotalRelQty,DemandLeadTime
4524460,A,4501 0362,2016-07-21,1234.0,1868.0,8900.0,36000.0,0
4524460,A,4524460-CUST-DOCS,2016-07-21,1534.0,1534.0,0.0,0.0,0
4524460,A,4701 11873,2016-07-21,1234.0,934.0,179888.0,0.0,0
4524460,A,4701 11880,2016-07-21,1234.0,1868.0,220860.0,64000.0,0
4524460,A,4701 11886,2016-07-21,1234.0,1868.0,239760.0,0.0,0
4524460,A,4701 11902,2016-07-21,1234.0,3736.0,257892.0,0.0,0
4524460,A,4701 11903,2016-07-21,1234.0,2802.0,780652.0,180000.0,0
4524460,A,4701 11905,2016-07-21,1234.0,934.0,60068.0,0.0,0
4524460,A,4701 11906,2016-07-21,1234.0,99004.0,11051884.0,4160000.0,0
4524460,A,4701 11907,2016-07-21,1234.0,1868.0,1383688.0,400000.0,0
4524460,A,4701 11910,2016-07-21,1234.0,54172.0,6556812.0,2640000.0,0
4524460,A,4701 11911,2016-07-21,1234.0,14010.0,3461564.0,1640000.0,0
4524460,A,4701 11912,2016-07-21,2468.0,80324.0,13664888.0,4000000.0,0
4524460,A,4701 11913,2016-07-21,1234.0,934.0,518640.0,0.0,0
4524460,A,4701 11915,2016-07-21,1234.0,934.0,220080.0,0.0,0
4524460,A,4701 11916,2016-07-21,1234.0,934.0,92836.0,40000.0,0
4524460,A,4701 11918,2016-07-21,1234.0,1868.0,454356.0,0.0,0
4524460,A,4701 11920,2016-07-21,1234.0,7472.0,199060.0,0.0,0
4524460,A,4701 11922,2016-07-21,1234.0,3736.0,467828.0,60000.0,0
4524460,A,4701 11923,2016-07-21,1234.0,934.0,242304.0,40000.0,0
4524460,A,4701 11930,2016-07-21,1234.0,1868.0,664200.0,0.0,0
4524460,A,4701 11934,2016-07-21,1234.0,934.0,394876.0,0.0,0
4524460,A,4701 11935,2016-07-21,1234.0,95268.0,10950952.0,3960000.0,0
4524460,A,4701 11940,2016-07-21,1234.0,9340.0,1242412.0,0.0,0
4524460,A,4701 11941,2016-07-21,1234.0,5604.0,549728.0,0.0,0
4524460,A,4701 11944,2016-07-21,1234.0,113948.0,20043624.0,0.0,0
4524460,A,4701 11945,2016-07-21,1234.0,15878.0,1653028.0,600000.0,0
4524460,A,4701 11946,2016-07-21,1234.0,13010.0,1778756.0,480000.0,0
4524460,A,4701 11949,2016-07-21,1234.0,1868.0,3036984.0,0.0,0
4524460,A,4701 11954,2016-07-21,1234.0,1868.0,467388.0,120000.0,0
4524460,A,4701 11965,2016-07-21,1234.0,934.0,236992.0,0.0,0
4524460,A,4701 11966,2016-07-21,2468.0,1868.0,2029400.0,960000.0,0
4524460,A,4701 11968,2016-07-21,1234.0,2802.0,184732.0,80000.0,0
4524460,A,4701 11976,2016-07-21,1234.0,934.0,337044.0,0.0,0
4524460,A,4701 11979,2016-07-21,1234.0,11208.0,1610180.0,0.0,0
4524460,A,4701 12168,2016-07-21,1234.0,934.0,342148.0,200000.0,0
4524460,A,4701 12521,2016-07-21,1234.0,2802.0,325552.0,0.0,0
4524460,A,4701 12522,2016-07-21,930.0,1860.0,173799.0,30000.0,0
4524460,A,4701 12529,2016-07-21,1234.0,1868.0,112452.0,0.0,0
4524460,A,4701 12530,2016-07-21,1234.0,3736.0,914860.0,0.0,0
4524460,A,4701 12540,2016-07-21,1234.0,934.0,181468.0,0.0,0
4524460,A,4701 12729,2016-07-21,1234.0,934.0,191508.0,0.0,0
4524460,A,4701 12736,2016-07-21,1234.0,934.0,113136.0,0.0,0
4524460,A,4701 12739,2016-07-21,1234.0,2802.0,1266584.0,600000.0,0
4524460,A,4701 12927,2016-07-21,1234.0,1868.0,308876.0,0.0,0
4524460,A,4701 12934,2016-07-21,2468.0,5604.0,1039544.0,480000.0,0
4524460,A,4701 12977,2016-07-21,1234.0,934.0,69544.0,0.0,0
4524460,A,4701 12984,2016-07-21,2468.0,1868.0,440576.0,160000.0,0
4524460,A,4701 12985,2016-07-21,1234.0,934.0,120704.0,40000.0,0
4524460,A,4701 12986,2016-07-21,1234.0,934.0,92748.0,0.0,0
4524460,A,4701 12989,2016-07-21,1234.0,934.0,103644.0,0.0,0
4524460,A,4701 12990,2016-07-21,1234.0,934.0,89276.0,40000.0,0
4524460,A,4701 12995,2016-07-21,1234.0,7472.0,503988.0,40000.0,0
4524460,A,4701 12997,2016-07-21,1234.0,934.0,72516.0,0.0,0
4524460,A,4701 12998,2016-07-21,1234.0,934.0,111912.0,20000.0,0
4524460,A,4701 12999,2016-07-21,1234.0,934.0,122260.0,40000.0,0
4524460,A,4701 13001,2016-07-21,1534.0,1234.0,144050.0,0.0,0
4524460,A,4701 13002,2016-07-21,1234.0,934.0,112092.0,0.0,0
4524460,A,4701 13004,2016-07-21,1234.0,934.0,144064.0,0.0,0
4524460,A,4701 13007,2016-07-21,3702.0,2802.0,876048.0,60000.0,0
4524460,A,4701 13008,2016-07-21,1234.0,934.0,103312.0,0.0,0
4524460,A,4701 13045,2016-07-21,930.0,1860.0,190230.0,0.0,0
4524460,A,4701 13541,2016-07-21,1234.0,934.0,415624.0,0.0,0
4524460,A,4701 13559,2016-07-21,1234.0,3736.0,241028.0,0.0,0
4524460,A,4701 13576,2016-07-21,1234.0,9340.0,547552.0,360000.0,0
4524460,A,4701 13595,2016-07-21,1234.0,934.0,112128.0,0.0,0
4524460,A,4701 13670,2016-07-21,1234.0,934.0,165668.0,40000.0,0
4524460,A,4701 13693,2016-07-21,1234.0,2802.0,189404.0,120000.0,0
4524460,A,4701 13694,2016-07-21,1234.0,934.0,80128.0,0.0,0
4524460,A,4701 13698,2016-07-21,1234.0,1868.0,234488.0,0.0,0
4524460,A,4701 14296,2016-07-21,2468.0,41096.0,1137856.0,120000.0,0
4524460,A,4701 14668,2016-07-21,1234.0,934.0,456720.0,80000.0,0
4524460,A,4701 14669,2016-07-21,1234.0,934.0,136728.0,0.0,0
4524460,A,4701 14670,2016-07-21,1234.0,1868.0,154452.0,0.0,0
4524460,A,4701 14671,2016-07-21,1234.0,934.0,48044.0,0.0,0
4524460,A,4701 14672,2016-07-21,1234.0,2802.0,119544.0,20000.0,0
4524460,A,4701 14673,2016-07-21,1234.0,934.0,127044.0,0.0,0
4524460,A,4701 14674,2016-07-21,1234.0,934.0,58396.0,0.0,0
4524460,A,4701 14675,2016-07-21,1234.0,3736.0,97864.0,0.0,0
4524460,A,4701 14676,2016-07-21,1234.0,934.0,88080.0,0.0,0
4524460,A,4701 14677,2016-07-21,1234.0,934.0,124772.0,80000.0,0
4524460,A,4801 3466,2016-07-21,1234.0,934.0,352812.0,0.0,0
4524460,A,4801 3467,2016-07-21,1234.0,934.0,309972.0,60000.0,0
4524460,A,4801 3474,2016-07-21,1234.0,1868.0,229628.0,0.0,0
4524460,A,4801 3478,2016-07-21,1234.0,934.0,177644.0,0.0,0
4524460,A,4801 3483,2016-07-21,9872.0,14944.0,667040.0,324000.0,0
4524460,A,4801 3484,2016-07-21,1534.0,1234.0,146225.0,0.0,0
4524460,A,4801 3521,2016-07-21,1534.0,2168.0,171985.0,45000.0,0
4524460,A,4801 3575,2016-07-21,1234.0,934.0,107744.0,0.0,0
4524460,A,4801 3579,2016-07-21,1234.0,934.0,130020.0,0.0,0
4524460,A,4801 3649,2016-07-21,1234.0,934.0,491024.0,60000.0,0
4524460,A,4801 3651,2016-07-21,1234.0,11208.0,1140128.0,288000.0,0
4524460,A,4801 3666,2016-07-21,1234.0,1868.0,182088.0,60000.0,0
4524460,A,4801 3668,2016-07-21,1234.0,934.0,75588.0,0.0,0
4524460,A,4801 3669,2016-07-21,1234.0,934.0,71220.0,20000.0,0
4524460,A,4801 3671,2016-07-21,1534.0,1234.0,281300.0,125000.0,0
4524460,A,4801 3675,2016-07-21,1234.0,934.0,63820.0,0.0,0
4524460,A,4801 3676,2016-07-21,1234.0,934.0,75456.0,36000.0,0
4524460,A,4801 3677,2016-07-21,1234.0,934.0,86940.0,0.0,0
4524460,A,4801 3678,2016-07-21,1234.0,934.0,87424.0,0.0,0
4524460,A,4801 3679,2016-07-21,1234.0,934.0,58620.0,24000.0,0
4524460,A,4801 4341,2016-07-21,1234.0,2802.0,337292.0,84000.0,0
4524460,A,4801 4494,2016-07-21,1234.0,934.0,94032.0,0.0,0
4524460,A,5000 0527,2016-07-21,1534.0,1534.0,0.0,500000.0,0
4524460,A,5100 0517,2016-07-21,1234.0,1268.0,57004.0,0.0,0
4524460,A,5601 0466,2016-07-21,1234.0,934.0,88420.0,0.0,0
4524460,A,5601 0467,2016-07-21,2468.0,1868.0,189816.0,60000.0,0
4524460,A,5601 0481,2016-07-21,6170.0,4670.0,253416.0,192000.0,0
4524460,A,5601 0519,2016-07-21,7404.0,5604.0,187488.0,50820.0,0
CN110796,F,1000 7835,2016-07-21,336.0,336.0,92.0,0.0,0
CN110796,F,1600 2861,2016-07-21,336.0,0.672,0.0,0.0,0
CN110796,F,2825 2201,2016-07-21,336.0,336.0,8421.0,10000.0,0
CN110796,F,3300 1917,2016-07-21,336.0,336.0,0.0,0.0,0
CN110796,F,3300 1918,2016-07-21,336.0,336.0,0.0,0.0,0
CN110796,F,3300 2082,2016-07-21,336.0,336.0,0.0,0.0,0
CN110796,F,3300 2084,2016-07-21,336.0,42.0,0.0,0.0,0
CN110796,F,5000 0529,2016-07-21,672.0,672.0,0.0,35000.0,0
CN110796,F,5000 0536,2016-07-21,336.0,42.0,0.0,0.0,0
CN110796,F,5000 0659,2016-07-21,336.0,336.0,0.0,0.0,0
CN110796,F,CN110796-CUST-DOCS,2016-07-21,336.0,336.0,0.0,0.0,0
CN110796,F,CWK-P85354,2016-07-21,336.0,336.0,0.0,0.0,0
CN110934,G,1600 2861,2016-07-21,384.0,0.768,0.0,0.0,0
CN110934,G,3300 1917,2016-07-21,384.0,384.0,0.0,0.0,0
CN110934,G,3300 1918,2016-07-21,384.0,384.0,0.0,0.0,0
CN110934,G,3300 2082,2016-07-21,384.0,384.0,0.0,0.0,0
CN110934,G,3300 2084,2016-07-21,384.0,48.0,0.0,0.0,0
CN110934,G,5000 0529,2016-07-21,768.0,768.0,0.0,35000.0,0
CN110934,G,5000 0536,2016-07-21,384.0,48.0,0.0,0.0,0
CN110934,G,5000 0643,2016-07-21,384.0,384.0,0.0,0.0,0
CN110934,G,5000 0658,2016-07-21,384.0,384.0,0.0,24000.0,0
CN110976,G,1600 2861,2016-07-21,32.0,0.064,0.0,0.0,0
CN110976,G,2500 1733,2016-07-21,32.0,0.00672,239.12845,0.0,0
CN110976,G,2825 2203,2016-07-21,32.0,32.0,29272.0,10000.0,0
CN110976,G,3300 1917,2016-07-21,32.0,32.0,0.0,0.0,0
CN110976,G,3300 1918,2016-07-21,32.0,32.0,0.0,0.0,0
CN110976,G,3300 2082,2016-07-21,32.0,32.0,0.0,0.0,0
CN110976,G,3300 2084,2016-07-21,32.0,4.0,0.0,0.0,0
CN110976,G,5000 0529,2016-07-21,64.0,64.0,0.0,35000.0,0
CN110976,G,5000 0536,2016-07-21,32.0,4.0,0.0,0.0,0
CN110976,G,5000 0643,2016-07-21,32.0,32.0,0.0,0.0,0
CN110976,G,5000 0658,2016-07-21,32.0,32.0,0.0,24000.0,0
CN110976,G,8300 0612,2016-07-21,32.0,32.0,614.0,0.0,0
CN110976,G,CN110976-CUST-DOCS,2016-07-21,32.0,32.0,0.0,0.0,0
CN110976,G,CWK-P85353-002,2016-07-21,32.0,32.0,0.0,0.0,0
CN110994,A,1600 2861,2016-07-21,32.0,0.064,0.0,0.0,0
CN110994,A,2500 1733,2016-07-21,32.0,0.00672,239.12845,0.0,0
CN110994,A,3300 1976,2016-07-21,32.0,32.0,0.0,0.0,0
CN110994,A,3300 1977,2016-07-21,32.0,4.0,0.0,0.0,0
CN110994,A,3300 1979,2016-07-21,32.0,32.0,0.0,0.0,0
CN110994,A,3300 2020,2016-07-21,32.0,32.0,0.0,0.0,0
CN110994,A,5000 0529,2016-07-21,64.0,64.0,0.0,35000.0,0
CN110994,A,5000 0536,2016-07-21,32.0,4.0,0.0,0.0,0
CN110994,A,5000 0643,2016-07-21,32.0,32.0,0.0,0.0,0
CN110994,A,5000 1986,2016-07-21,32.0,32.0,0.0,0.0,0
CN110994,A,CN110994-CUST-DOCS,2016-07-21,32.0,32.0,0.0,0.0,0
CN110994,A,CWK-P85444,2016-07-21,32.0,32.0,0.0,0.0,0
CN110994,A,PWI-CN110994,2016-07-21,32.0,32.0,0.0,0.0,0
CN170817,F^1,2500 1733,2016-07-21,60.0,0.0126,239.12845,0.0,0
CN170817,F^1,2825 2283,2016-07-21,120.0,240.0,28498.0,20000.0,0
CN170817,F^1,3300 1947,2016-07-21,60.0,3.0,0.0,0.0,0
CN170817,F^1,3300 1948,2016-07-21,60.0,60.0,0.0,1500.0,0
CN170817,F^1,5000 0529,2016-07-21,120.0,120.0,0.0,35000.0,0
CN170817,F^1,5000 0536,2016-07-21,60.0,3.0,0.0,0.0,0
CN170817,F^1,5000 0643,2016-07-21,60.0,60.0,0.0,0.0,0
CN170817,F^1,5000 0687,2016-07-21,60.0,60.0,0.0,0.0,0
CN170817,F^1,6000 1340,2016-07-21,180.0,180.0,8478.0,10000.0,0
CN170818,F^1,1000 7896,2016-07-21,80.0,80.0,597.0,0.0,0
CN170818,F^1,1000 7923,2016-07-21,80.0,80.0,11.0,0.0,0
CN170818,F^1,2500 1733,2016-07-21,80.0,0.0168,239.12845,0.0,0
CN170818,F^1,2825 2283,2016-07-21,160.0,320.0,28498.0,20000.0,0
CN170818,F^1,3300 1947,2016-07-21,80.0,4.0,0.0,0.0,0
CN170818,F^1,3300 1948,2016-07-21,80.0,80.0,0.0,1500.0,0
CN170818,F^1,5000 0529,2016-07-21,160.0,160.0,0.0,35000.0,0
CN170818,F^1,5000 0536,2016-07-21,80.0,4.0,0.0,0.0,0
CN170818,F^1,5000 0643,2016-07-21,80.0,80.0,0.0,0.0,0
CN170818,F^1,5000 0687,2016-07-21,80.0,80.0,0.0,0.0,0
CN170818,F^1,6000 1340,2016-07-21,240.0,240.0,8478.0,10000.0,0
CN170818,F^1,CWK-P85310-002,2016-07-21,80.0,80.0,0.0,0.0,0
CN170829,F^1,2825 2283,2016-07-21,320.0,640.0,28498.0,20000.0,0
CN170829,F^1,3300 1947,2016-07-21,160.0,8.0,0.0,0.0,0
CN170829,F^1,3300 1948,2016-07-21,160.0,160.0,0.0,1500.0,0
CN170829,F^1,5000 0529,2016-07-21,320.0,320.0,0.0,35000.0,0
CN170829,F^1,5000 0536,2016-07-21,160.0,8.0,0.0,0.0,0
CN170829,F^1,5000 0643,2016-07-21,160.0,160.0,0.0,0.0,0
CN170829,F^1,5000 0687,2016-07-21,160.0,160.0,0.0,0.0,0
CN170829,F^1,CWK-P85310-006,2016-07-21,160.0,160.0,0.0,0.0,0
CN170830,F^1,2825 2203,2016-07-21,320.0,300.0,58544.0,20000.0,0
CN170830,F^1,2825 2283,2016-07-21,320.0,640.0,28498.0,20000.0,0
CN170830,F^1,3300 1947,2016-07-21,160.0,8.0,0.0,0.0,0
CN170830,F^1,3300 1948,2016-07-21,160.0,160.0,0.0,1500.0,0
CN170830,F^1,5000 0529,2016-07-21,320.0,320.0,0.0,35000.0,0
CN170830,F^1,5000 0536,2016-07-21,160.0,8.0,0.0,0.0,0
CN170830,F^1,5000 0643,2016-07-21,160.0,160.0,0.0,0.0,0
CN170830,F^1,5000 0687,2016-07-21,160.0,160.0,0.0,0.0,0
K2-PRO3-2000-SP,A1,3300 1849,2016-07-21,4.0,4.0,0.0,0.0,0
K2-PRO3-2000-SP,A1,3300 1850,2016-07-21,4.0,4.0,0.0,0.0,0
K2-PRO3-2000-SP,A1,40-00361,2016-07-21,4.0,4.0,0.0,0.0,0
1000 6725,T^1,3300 0798,2016-07-22,75.0,75.0,0.0,525.0,0
1000 6725,T^1,3300 0802,2016-07-22,75.0,75.0,0.0,450.0,0
1000 6725,T^1,3300 0806,2016-07-22,50.0,100.0,0.0,400.0,0
1000 6725,T^1,4700 1448,2016-07-22,25.0,75.0,10081.0,0.0,0
1000 6725,T^1,4701 4425,2016-07-22,25.0,25.0,9227.0,0.0,0
1000 6725,T^1,5000 0326,2016-07-22,25.0,25.0,0.0,10000.0,0
1000 6725,T^1,5000 0423,2016-07-22,25.0,50.0,0.0,5000.0,0
1000 6725,T^1,5000 0426,2016-07-22,25.0,50.0,0.0,0.0,0
1000 6725,T^1,5000 0427,2016-07-22,25.0,100.0,0.0,0.0,0
1000 6725,T^1,5000 0430,2016-07-22,25.0,25.0,0.0,0.0,0
1000 6725,T^1,5000 0470,2016-07-22,25.0,25.0,0.0,0.0,0
1000 70229,L,1000 70229-CUST-DOCS,2016-07-22,1224.0,1224.0,0.0,0.0,0
1000 70229,L,1700 2902,2016-07-22,1224.0,1224.0,0.0,0.0,0
1000 70229,L,PWI-70229,2016-07-22,1224.0,1224.0,0.0,0.0,0
1000 70408,L,1000 70408-CUST-DOCS,2016-07-22,1200.0,1200.0,0.0,0.0,0
1000 70408,L,1501 7138,2016-07-22,1200.0,1212.0,892104.0,0.0,0
1000 70408,L,PWI-70408,2016-07-22,1200.0,1200.0,0.0,0.0,0
1000 70694,L,PWI-70694,2016-07-22,1224.0,1224.0,0.0,0.0,0
1000 90295,2,1000 70823,2016-07-22,18.0,18.0,14.0,0.0,0
1000 90295,2,2100 4877,2016-07-22,18.0,18.0,3239.0,0.0,0
1000 90295,2,2825 2627,2016-07-22,18.0,18.0,362.0,0.0,0
1000 90295,2,2825 2628,2016-07-22,18.0,18.0,359.0,0.0,0
1000 90295,2,2825 2629,2016-07-22,18.0,18.0,4189.0,0.0,0
1000 90295,2,2825 2630,2016-07-22,18.0,18.0,251.0,3000.0,0
1000 90295,2,3100 0513,2016-07-22,18.0,72.0,1.0,0.0,0
1000 90295,2,6000 2019,2016-07-22,54.0,77.94,5432.52301998,0.0,0
1000 90295,2,6000 2021,2016-07-22,54.0,23.94,2252.03641998,0.0,0
1000 90295,2,6000 2024,2016-07-22,18.0,3.006,508.32,0.0,0
1000 90295,2,6000 2025,2016-07-22,18.0,3.006,729.82,0.0,0
1000 90295,2,6000 2026,2016-07-22,36.0,86.76,5166.0,0.0,0
1000 90295,2,6000 2027,2016-07-22,36.0,53.82,10436.57201334,0.0,0
1000 90295,2,6000 2029,2016-07-22,18.0,54.0,772.0,0.0,0
1000 90295,2,6000 2030,2016-07-22,36.0,92.88,1941.72,0.0,0
1000 90296,2,1000 70824,2016-07-22,20.0,20.0,0.0,0.0,0
1000 90296,2,2100 4877,2016-07-22,20.0,20.0,3239.0,0.0,0
1000 90296,2,2825 2627,2016-07-22,20.0,20.0,362.0,0.0,0
1000 90296,2,2825 2628,2016-07-22,20.0,20.0,359.0,0.0,0
1000 90296,2,2825 2629,2016-07-22,20.0,20.0,4189.0,0.0,0
1000 90296,2,2825 2630,2016-07-22,20.0,20.0,251.0,3000.0,0
1000 90296,2,3100 0513,2016-07-22,20.0,80.0,1.0,0.0,0
1000 90296,2,4700 2843,2016-07-22,20.0,20.0,9165.0,0.0,0
1000 90296,2,6000 2019,2016-07-22,60.0,86.6,5432.52301998,0.0,0
1000 90296,2,6000 2021,2016-07-22,60.0,26.6,2252.03641998,0.0,0
1000 90296,2,6000 2024,2016-07-22,20.0,3.34,508.32,0.0,0
1000 90296,2,6000 2025,2016-07-22,20.0,3.34,729.82,0.0,0
1000 90296,2,6000 2026,2016-07-22,40.0,96.4,5166.0,0.0,0
1000 90296,2,6000 2027,2016-07-22,40.0,59.86,10436.57201334,0.0,0
1000 90296,2,6000 2029,2016-07-22,20.0,60.0,772.0,0.0,0
1000 90296,2,6000 2030,2016-07-22,40.0,103.2,1941.72,0.0,0
1000 90297,1.3,1000 70821,2016-07-22,15.0,15.0,11.0,0.0,0
1000 90297,1.3,2100 4877,2016-07-22,15.0,15.0,3239.0,0.0,0
1000 90297,1.3,2825 2627,2016-07-22,15.0,15.0,362.0,0.0,0
1000 90297,1.3,2825 2628,2016-07-22,15.0,15.0,359.0,0.0,0
1000 90297,1.3,2825 2629,2016-07-22,15.0,15.0,4189.0,0.0,0
1000 90297,1.3,2825 2630,2016-07-22,15.0,15.0,251.0,3000.0,0
1000 90297,1.3,3100 0513,2016-07-22,15.0,60.0,1.0,0.0,0
1000 90297,1.3,4700 2844,2016-07-22,15.0,15.0,4768.0,0.0,0
1000 90297,1.3,6000 2019,2016-07-22,30.0,45.0,3621.68201332,0.0,0
1000 90297,1.3,6000 2021,2016-07-22,45.0,52.5,2252.03641998,0.0,0
1000 90297,1.3,6000 2024,2016-07-22,15.0,22.5,508.32,0.0,0
1000 90297,1.3,6000 2025,2016-07-22,15.0,22.5,729.82,0.0,0
1000 90297,1.3,6000 2026,2016-07-22,30.0,99.9,5166.0,0.0,0
1000 90297,1.3,6000 2027,2016-07-22,30.0,62.4,10436.57201334,0.0,0
1000 90297,1.3,6000 2029,2016-07-22,15.0,22.5,772.0,0.0,0
1000 90297,1.3,6000 2030,2016-07-22,30.0,72.45,1941.72,0.0,0
1000 90297,1.3,6000 2032,2016-07-22,30.0,45.0,1432.0,0.0,0
1000 9765,T^1,1000 2571,2016-07-22,16.0,16.0,0.0,0.0,0
1000 9765,T^1,1000 5708,2016-07-22,16.0,16.0,0.0,0.0,0
1000 9765,T^1,2400 0418,2016-07-22,16.0,16.0,7422.0,0.0,0
1000 9765,T^1,3300 0798,2016-07-22,48.0,48.0,0.0,525.0,0
1000 9765,T^1,3300 0802,2016-07-22,48.0,48.0,0.0,450.0,0
1000 9765,T^1,3300 0806,2016-07-22,32.0,64.0,0.0,400.0,0
1000 9765,T^1,4700 1453,2016-07-22,16.0,48.0,9442.0,0.0,0
1000 9765,T^1,4701 4413,2016-07-22,16.0,16.0,4796.0,5000.0,0
1000 9765,T^1,5000 0326,2016-07-22,16.0,16.0,0.0,10000.0,0
1000 9765,T^1,5000 0423,2016-07-22,16.0,16.0,0.0,5000.0,0
1000 9765,T^1,5000 0427,2016-07-22,16.0,64.0,0.0,0.0,0
1000 9765,T^1,5000 0430,2016-07-22,16.0,16.0,0.0,0.0,0
1000 9765,T^1,5000 0470,2016-07-22,16.0,16.0,0.0,0.0,0
1000 9768,T^1,2400 0418,2016-07-22,14.0,14.0,7422.0,0.0,0
1000 9768,T^1,3300 0798,2016-07-22,42.0,42.0,0.0,525.0,0
1000 9768,T^1,3300 0802,2016-07-22,42.0,42.0,0.0,450.0,0
1000 9768,T^1,3300 0806,2016-07-22,28.0,56.0,0.0,400.0,0
1000 9768,T^1,4701 4410,2016-07-22,14.0,42.0,735.0,0.0,0
1000 9768,T^1,4701 4415,2016-07-22,14.0,14.0,8454.0,0.0,0
1000 9768,T^1,5000 0326,2016-07-22,14.0,14.0,0.0,10000.0,0
1000 9768,T^1,5000 0423,2016-07-22,14.0,14.0,0.0,5000.0,0
1000 9768,T^1,5000 0427,2016-07-22,14.0,56.0,0.0,0.0,0
1000 9768,T^1,5000 0430,2016-07-22,14.0,14.0,0.0,0.0,0
1000 9768,T^1,5000 0470,2016-07-22,14.0,14.0,0.0,0.0,0
2UT217042A8402B,0,2UT217042A8402B-1,2016-07-22,1353.0,1353.0,0.0,0.0,0
4510156,O,3131 8197,2016-07-22,620.0,620.0,395.0,3000.0,0
4510156,O,3131 8201,2016-07-22,620.0,620.0,3257.0,0.0,0
4510156,O,3131 9745,2016-07-22,4880.0,4880.0,3312.0,10000.0,0
4510156,O,4510156-CUST-DOCS,2016-07-22,1220.0,1220.0,0.0,0.0,0
4510156,O,4525 0447,2016-07-22,600.0,70.0,6589.0,0.0,0
4510156,O,4701 12741,2016-07-22,620.0,620.0,23452.0,0.0,0
4510156,O,5000 0527,2016-07-22,1220.0,1220.0,0.0,200000.0,0
4510156,O,5000 1989,2016-07-22,1220.0,1220.0,0.0,0.0,0
4510156,O,PWI-4510156,2016-07-22,1220.0,1220.0,0.0,0.0,0
4510156,O,PWI-4510156-0010,2016-07-22,1220.0,1220.0,0.0,0.0,0
4510156,O,PWI-4510156-0015,2016-07-22,1220.0,1220.0,0.0,0.0,0
4510156,O,PWI-4510156-0020,2016-07-22,1220.0,1220.0,0.0,0.0,0
4510156,O,PWI-4510156-0035,2016-07-22,1220.0,1220.0,0.0,0.0,0
4510156,O,PWI-4510156-0040,2016-07-22,1220.0,1220.0,0.0,0.0,0
4510156,O,PWI-4510156-0050,2016-07-22,1220.0,1220.0,0.0,0.0,0
4510156,O,PWI-4510156-0060,2016-07-22,1220.0,1220.0,0.0,0.0,0
4510156,O,PWI-4510156-0070,2016-07-22,1220.0,1220.0,0.0,0.0,0
4510156,O,PWI-4510156-0130,2016-07-22,1220.0,1220.0,0.0,0.0,0
4510159,O,1501 6570,2016-07-22,320.0,960.0,318625.0,0.0,0
4510159,O,2101 1186,2016-07-22,960.0,960.0,32703.0,7018.0,0
4510159,O,2301 0667,2016-07-22,320.0,320.0,4704.0,2000.0,0
4510159,O,4510159-CUST-DOCS,2016-07-22,320.0,320.0,0.0,0.0,0
4510159,O,4701 12741,2016-07-22,320.0,320.0,23452.0,0.0,0
4510159,O,5000 0527,2016-07-22,320.0,320.0,0.0,100000.0,0
4510159,O,5101 0480,2016-07-22,320.0,1600.0,19277.0,0.0,0
4510159,O,PWI-4510159,2016-07-22,320.0,320.0,0.0,0.0,0
4510159,O,PWI-4510159-0010,2016-07-22,320.0,320.0,0.0,0.0,0
4510159,O,PWI-4510159-0015,2016-07-22,320.0,320.0,0.0,0.0,0
4510159,O,PWI-4510159-0020,2016-07-22,320.0,320.0,0.0,0.0,0
4510159,O,PWI-4510159-0030,2016-07-22,320.0,320.0,0.0,0.0,0
4510159,O,PWI-4510159-0035,2016-07-22,320.0,320.0,0.0,0.0,0
4510159,O,PWI-4510159-0040,2016-07-22,320.0,320.0,0.0,0.0,0
4510159,O,PWI-4510159-0050,2016-07-22,320.0,320.0,0.0,0.0,0
4510159,O,PWI-4510159-0060,2016-07-22,320.0,320.0,0.0,0.0,0
4510159,O,PWI-4510159-0070,2016-07-22,320.0,320.0,0.0,0.0,0
4510370,J,1600 1952,2016-07-22,200.0,5.0,0.0,0.0,0
4510370,J,1600 2934,2016-07-22,200.0,5.0,0.0,0.0,0
4510370,J,3300 0744,2016-07-22,200.0,0.27777,0.0,0.0,0
4510370,J,3300 1989,2016-07-22,1200.0,30.0,0.0,307.0,0
4510370,J,3300 1991,2016-07-22,200.0,15.0,0.0,0.0,0
4510370,J,4510159,2016-07-22,200.0,200.0,22.0,0.0,0
4510370,J,4519032,2016-07-22,200.0,200.0,128.0,0.0,0
4510370,J,5000 0269,2016-07-22,200.0,10.0,0.0,20000.0,0
4510370,J,5000 0630,2016-07-22,200.0,200.0,0.0,0.0,0
4510370,J,5000 0672,2016-07-22,200.0,200.0,0.0,0.0,0
4510370,J,CRS-271783,2016-07-22,200.0,200.0,0.0,0.0,0
4510370,J,CRS-272230,2016-07-22,200.0,200.0,0.0,0.0,0
4510370,J,CRS-4510411,2016-07-22,200.0,200.0,0.0,0.0,0
4510370,J,PWI-4510370,2016-07-22,200.0,200.0,0.0,0.0,0
4515481,B,1600 2818,2016-07-22,455.0,455.0,771.0,0.0,0
4515481,B,1600 2879,2016-07-22,455.0,0.364,0.0,0.0,0
4515481,B,1600 2880,2016-07-22,455.0,455.0,7441.5,19200.0,0
4515481,B,1600 2882,2016-07-22,455.0,382.5,0.0,0.0,0
4515481,B,1600 2889,2016-07-22,455.0,150.15,0.0,0.0,0
4515481,B,4515481-CUST-DOCS,2016-07-22,455.0,455.0,0.0,0.0,0
4515481,B,5000 0527,2016-07-22,455.0,455.0,0.0,100000.0,0
